CODIGO_POSTAL,CODIGO_MUNICIPIO,edad_media,p_poblacion_menor_de_18,p_poblacion_mayor_65,media_personas_por_hogar,poblacion_municipio,poblacion_cp,crecimiento_poblaconal_2015,renta_media_por_persona,renta_media_por_hogar,p_suelo_urbano,p_agropecuario,p_cultural,p_deportivo,p_industrial,p_oficina,p_otros,p_publico,p_residencial,p_retail,p_salud,p_solteros,p_casados,p_viudos,p_separados,p_divorciados,p_extranjeros,p_hogares_unipersonales,p_ocup_agropecuaria,p_ocup_pesca,p_ocup_mineria,p_ocup_manufactura,p_ocup_dirstr_gas_elec_agua,p_ocup_construccion,p_ocup_taller_automotriz,p_ocup_hosteleria,p_ocup_transporte,p_ocup_financiera,p_ocup_inmobiliarias,p_ocup_adm_publica,p_ocup_educacion,p_ocup_medicina,p_ocup_otros,p_casas_con_servicio_domestico,prop_masculinidad,prop_reemplazamiento,prop_dependientes,prop_analfabetas,prop_paro
28054,28079,43.5,16.2,20.4,2.49,3131879,61272,0.0034,15717,"46,988",0.3625,0.000566211,0.001060675,0.00057398,5.53E-05,0.014441352,0.253131526,0.000664921,0.680168904,0.048725225,0.00061191,0.4549046425,0.05755641669,0.01990730188,0.01018159714,0.05098396778,0.07145267547,0.2460194377,0.005,0,0.0024,0.0162,0.0015,0.0764,0,0.0997,0.0504,0.02,0.0459,0.0608,0.0299,0.0429,0.5489,0.03198957429,88.51762968,0.83288,0.491494,0.624798728,16.01783933
28100,28006,39.7,20.2,15.4,3,112307,70070,0.0099,18118,55269,0.614,0.005681958,0.001595366,0.00521562,0.012554304,0.032827725,0.395798051,0.013793781,0.498588715,0.033281791,0.000662691,0.481,0.464,0.036,0.012,0.006,0.030155559,0.091908915,0.008041074,0,0.000604024,0.204046963,0.009324625,0.112990298,0.181471554,0.059458643,0.073464457,0.037789271,0.076409075,0.073011439,0.043338744,0.042017441,0.051115557,0.026463815,98.1,1.5,0.3,1.6,20.9
28108,28006,39.7,20.2,15.4,3,112307,41294,0.0099,18118,55269,0.614,0.005681958,0.001595366,0.00521562,0.012554304,0.032827725,0.395798051,0.013793781,0.498588715,0.033281791,0.000662691,0.4718352514,0.01776700989,0.01877649909,0.01938219261,0.002422774076,0.1466344114,0.1783369108,0.0086,0,0.0045,0.0207,0.0063,0.0848,0,0.0843,0.0437,0.0232,0.0485,0.0699,0.028,0.0328,0.5444,0.053846173,93.17022969,0.497417,0.497708,0.4242881539,14.62136218
28109,28006,39.7,20.2,15.4,3,112307,12965,0.0099,18118,55269,0.614,0.005681958,0.001595366,0.00521562,0.012554304,0.032827725,0.395798051,0.013793781,0.498588715,0.033281791,0.000662691,0.548,0.412,0.017,0.011,0.013,0.160509063,0.058050718,0.004647404,0,0.001010305,0.159022025,0.013538089,0.046474035,0.128106688,0.017579309,0.074964639,0.084461507,0.164275611,0.064659527,0.05334411,0.061426551,0.045059608,0.081228531,93,1.2,0.3,0.1,12.4
28110,28009,38.3,22.3,11.3,3.15,20057,9666,0.0063,14027,45155,0.1426,0.050569733,0.001695075,0.005932762,0.062623599,0.020717582,0.143610509,0.001224221,0.677841605,0.035031547,0.000753367,0.472,0.486,0.023,0.013,0.007,0.034450652,0.06942034,0.015739179,0,0.001405284,0.233558179,0.005340079,0.111579539,0.161326588,0.057054525,0.088532884,0.036256324,0.074761102,0.06183249,0.044969084,0.043282743,0.044688027,0.019111861,104.5,2.3,0.5,0.4,20.8
28130,28162,36.2,26.4,10.6,2.93,3879,1625,0.0021,13806,41260,0.0406,0.082105263,0.003368421,0.003789474,0.041263158,0.001263158,0.108631579,0.014315789,0.733473684,0.010105263,0.001684211,0.462,0.496,0.024,0.01,0.008,0.073230769,0.092077088,0.033816425,0,0,0.220611916,0.003220612,0.074074074,0.123993559,0.033816425,0.08373591,0.064412238,0.096618357,0.078904992,0.066022544,0.064412238,0.033816425,0.022544283,110.5,1.3,0.4,0.4,14.3
28140,28059,39.1,20.9,12.8,2.91,6287,3208,0.0029,11479,33881,0.075,0.182399591,0.001790739,0.004093118,0.05346636,0.013046815,0.085699667,0.00102328,0.618060885,0.038372985,0.002046559,0.453,0.493,0.038,0.009,0.007,0.04457606,0.118134715,0.059777968,0,0.004269855,0.226302306,0.004269855,0.164816396,0.138343296,0.055508113,0.082835184,0.030742955,0.064901793,0.048676345,0.030742955,0.028181042,0.048676345,0.011101623,106,1.7,0.4,1.4,15.8
28150,28164,40.6,20.4,15.8,2.81,4251,1662,0.0148,10933,31361,0.0944,0.088528678,0.001870324,0.00872818,0.081670823,0.001246883,0.103179551,0.000935162,0.698877805,0.01340399,0.001558603,0.451,0.489,0.047,0.009,0.004,0.010830325,0.133709981,0.045098039,0,0.015686275,0.196078431,0.005882353,0.237254902,0.115686275,0.062745098,0.068627451,0.02745098,0.064705882,0.050980392,0.02745098,0.035294118,0.02745098,0.019607843,105.7,1.6,0.5,2.9,24.2
28160,28145,37.4,22.5,11.6,2.67,3560,1334,0.0331,10899,29986,0.0331,0.141206675,0.001925546,0.006418485,0.048780488,0.004172015,0.140564827,0.00449294,0.639922978,0.011553273,0.000962773,0.425,0.517,0.044,0.007,0.006,0.046476762,0.120454545,0.039647577,0,0.004405286,0.211453744,0.011013216,0.151982379,0.127753304,0.074889868,0.055066079,0.026431718,0.066079295,0.070484581,0.046255507,0.030837004,0.057268722,0.026431718,96.2,1.6,0.5,2,19.6
28170,28163,41.9,18.3,17.1,2.74,586,327,0.0156,10039,27643,0.0121,0.227598566,0.005376344,0.008960573,0.075268817,0,0.0609319,0,0.602150538,0.019713262,0,0.431,0.498,0.064,0.003,0.003,0.009174312,0.168224299,0.104651163,0,0.011627907,0.186046512,0.011627907,0.279069767,0.151162791,0.046511628,0.046511628,0.011627907,0.034883721,0.023255814,0,0.011627907,0.069767442,0.011627907,107,1.4,0.6,0.7,27.1
28180,28151,39.5,21.6,14.2,2.76,4551,2612,0.0064,10396,29133,0.041,0.133333333,0.002515723,0.004779874,0.060377358,0.004779874,0.151949686,0.001761006,0.616855346,0.022138365,0.001509434,0.45,0.458,0.08,0.01,0.003,0.026033691,0.166259169,0.039490446,0,0.005095541,0.119745223,0.101910828,0.18343949,0.099363057,0.045859873,0.070063694,0.026751592,0.039490446,0.078980892,0.045859873,0.092993631,0.036942675,0.014012739,92.9,1.5,0.6,1.9,23.6
28189,28016,44.2,16.3,20.9,2.23,812,778,0.0305,12975,29442,0.0449,0.268762677,0.007099391,0.00811359,0.076064909,0.017241379,0.017241379,0.006085193,0.584178499,0.00811359,0.007099391,0.431,0.472,0.084,0.008,0.006,0.0218509,0.220930233,0.095435685,0,0.012448133,0.136929461,0.049792531,0.149377593,0.112033195,0.095435685,0.037344398,0,0.033195021,0.10373444,0.024896266,0.10373444,0.020746888,0.024896266,105.8,1.3,0.7,2.5,22
28190,28088,44.7,20.9,22.3,2.37,301,357,0,10219,24280,0.0102,0.315007429,0.002971768,0.002971768,0.096582467,0,0.035661218,0.002971768,0.521545319,0.019316493,0.002971768,0.457,0.409,0.129,0.006,0,0,0.506329114,0.089430894,0,0,0.089430894,0,0.178861789,0.12195122,0.097560976,0.081300813,0.008130081,0.040650407,0.097560976,0.06504065,0.081300813,0.024390244,0.024390244,96.2,1.7,0.7,0.6,25
28191,28069,45.1,15.5,22.5,2.48,129,257,-0.0444,12802,31628,0.0066,0.247126437,0.002873563,0.00862069,0.152298851,0,0.025862069,0,0.545977011,0.014367816,0.002873563,0.424,0.432,0.121,0.019,0.004,0,0.36440678,0.0875,0,0,0.1625,0,0.175,0.0875,0.0375,0.15,0.0125,0.025,0.075,0.0625,0.0625,0.0375,0.025,108.9,1.3,0.9,0.9,15.8
28192,28021,41.3,20.1,16.3,2.36,643,318,0,10515,26074,0.033,0.35059761,0.003187251,0.011155378,0.143426295,0.000796813,0.01752988,0.002390438,0.462151394,0.006374502,0.002390438,0.418,0.531,0.047,0.003,0,0.037735849,0.222222222,0.045454545,0,0.045454545,0.056818182,0.056818182,0.227272727,0.193181818,0.102272727,0.034090909,0.045454545,0.045454545,0.034090909,0.045454545,0.022727273,0.011363636,0.034090909,109.2,1.5,0.7,5.4,25.4
28193,28039,49.3,13.5,31,2.07,155,97,-0.019,12148,24945,0.012,0.400881057,0.004405286,0.00660793,0.13876652,0,0.017621145,0.008810573,0.40969163,0.011013216,0.002202643,0.485,0.443,0.052,0.021,0,0,0.363636364,0.066666667,0,0,0.066666667,0,0.333333333,0.033333333,0.166666667,0.1,0,0.033333333,0.066666667,0.033333333,0.033333333,0,0.066666667,120.5,2,0.6,4.3,36.2
28194,28020,45.6,13.1,20.3,1.91,153,200,-0.0192,12742,25153,0.0137,0.364985163,0.014836795,0.011869436,0.09495549,0,0.026706231,0,0.465875371,0.005934718,0.014836795,0.405,0.51,0.07,0.015,0,0.035,0.436170213,0.042857143,0,0,0.142857143,0.057142857,0.142857143,0.057142857,0.142857143,0.128571429,0,0.057142857,0.114285714,0.014285714,0.057142857,0.028571429,0.014285714,100,0.8,0.5,1,22.2
28195,28902,45.2,16.5,22,2.11,618,74,0.0232,12371,27792,0.0085,0.24859944,0.00140056,0.004201681,0.191176471,0.004201681,0.031512605,0.00280112,0.506302521,0.006302521,0.003501401,0.473,0.405,0.108,0,0.014,0,0.296296296,0.1,0,0,0.05,0,0.5,0,0.1,0,0,0.1,0.1,0,0,0.05,0,111.4,1.2,0.6,0,25.9
28196,28902,45.2,16.5,22,2.11,618,137,0.0232,12371,27792,0.0085,0.24859944,0.00140056,0.004201681,0.191176471,0.004201681,0.031512605,0.00280112,0.506302521,0.006302521,0.003501401,0.467,0.46,0.073,0,0,0,0.090909091,0.076923077,0,0,0.153846154,0.282051282,0.256410256,0.025641026,0.025641026,0.076923077,0,0,0.102564103,0,0,0,0,124.6,1.4,0.7,6.1,25
28200,28131,40.6,20,15.3,2.66,17653,10828,-0.0011,12567,34239,0.0868,0.032055427,0.001939954,0.005265589,0.010161663,0.011270208,0.025034642,0.000646651,0.863464203,0.048406467,0.001755196,0.481,0.43,0.061,0.015,0.013,0.051994828,0.201005025,0.012564103,0,0.000769231,0.091282051,0.003589744,0.123076923,0.125384615,0.10025641,0.050769231,0.031282051,0.079230769,0.134615385,0.096666667,0.067948718,0.061794872,0.02025641,93.6,1.5,0.5,0.9,18.6
28210,28160,39.1,22.5,13.1,2.77,12203,3997,0.0056,13236,37294,0.1069,0.097031707,0.000787047,0.008657522,0.031819204,0.005621767,0.08994828,0.000224871,0.746795593,0.018326962,0.000787047,0.471,0.47,0.037,0.012,0.01,0.057543157,0.169724771,0.019450034,0,0.002682763,0.179745137,0.005365526,0.154258887,0.128101945,0.062374245,0.077800134,0.050301811,0.063715627,0.075788062,0.047619048,0.042924212,0.061703555,0.028169014,105.1,1.5,0.4,1.4,16
28212,28095,39.5,20.8,13.6,2.68,2435,1042,0.0231,9067,25689,0.011,0.197938144,0.008247423,0.016494845,0.080412371,0.002061856,0.336082474,0.012371134,0.278350515,0.06185567,0.006185567,0.431,0.484,0.048,0.021,0.016,0.082533589,0.187327824,0.063360882,0,0.002754821,0.132231405,0.019283747,0.137741047,0.162534435,0.066115702,0.03030303,0.046831956,0.071625344,0.068870523,0.066115702,0.052341598,0.05785124,0.022038567,101.9,1.6,0.5,1,22.3
28213,28042,41.6,17.9,17,2.57,1581,816,0.0161,11168,28853,0.0309,0.202069385,0.001825928,0.009129641,0.062690201,0.003043214,0.043213634,0.003651856,0.659160073,0.012781497,0.002434571,0.408,0.442,0.131,0.01,0.009,0.053921569,0.255555556,0.066945607,0,0.008368201,0.142259414,0.020920502,0.205020921,0.10460251,0.050209205,0.066945607,0.041841004,0.046025105,0.083682008,0.029288703,0.075313808,0.037656904,0.020920502,88,1.3,0.8,1.4,19
28214,28056,37.6,23.9,12.3,2.78,1557,635,0.0084,8716,24610,0.0331,0.179344033,0.002791347,0.004884857,0.091416609,0,0.062805304,0.005582694,0.637124913,0.013956734,0.00209351,0.474,0.455,0.049,0.014,0.008,0.129133858,0.230769231,0.08994709,0,0,0.100529101,0,0.185185185,0.111111111,0.079365079,0.079365079,0.010582011,0.068783069,0.058201058,0.074074074,0.037037037,0.08994709,0.015873016,101.6,1.7,0.6,2.4,26.7
28220,28080,39.1,22.5,14.9,3.19,70191,40042,0.0045,18624,60937,0.2034,0.024730383,0.000836742,0.00237077,0.005996653,0.011691149,0.329746188,0.0004881,0.587927668,0.035282633,0.000929714,0.517,0.425,0.032,0.013,0.013,0.073497827,0.089711641,0.008637742,6.59E-05,0.000461559,0.123961493,0.010747725,0.069563497,0.121653699,0.035737835,0.05756297,0.073915337,0.115587498,0.110971911,0.099894501,0.07536595,0.057694844,0.037913754,94.7,1.4,0.4,0.8,15.4
28221,28080,39.1,22.5,14.9,3.19,70191,26121,0.0045,18624,60937,0.2034,0.024730383,0.000836742,0.00237077,0.005996653,0.011691149,0.329746188,0.0004881,0.587927668,0.035282633,0.000929714,0.4531494253,0.02450574713,0.01811494253,0.01540229885,0.004183908046,0.06821217567,0.1375787341,0.0054,0,0.0018,0.0107,0.0018,0.0877,0,0.1109,0.031,0.0215,0.0531,0.0644,0.0286,0.0572,0.5259,0.037913754,90.80350621,0.986359,0.452635,0.198399301,8.02169774
28222,28080,39.1,22.5,14.9,3.19,70191,23008,0.0045,18624,60937,0.2034,0.024730383,0.000836742,0.00237077,0.005996653,0.011691149,0.329746188,0.0004881,0.587927668,0.035282633,0.000929714,0.5045324622,0.01780318497,0.02049816252,0.01420988158,0.002123315639,0.07668818894,0.1790182201,0.0054,0,0.0018,0.0107,0.0018,0.0877,0,0.1109,0.031,0.0215,0.0531,0.0644,0.0286,0.0572,0.5259,0.037913754,90.81861159,0.990829,0.514607,0.215548732,8.02169774
28223,28115,39.8,22.1,16,3.2,83860,30062,0.0046,25957,83812,0.5484,0.037217866,0.001717111,0.008275234,0.004365186,0.013302439,0.31027991,0.000372386,0.618594451,0.003992801,0.001882616,0.504,0.442,0.036,0.01,0.008,0.064100858,0.07864331,0.008409376,8.95E-05,0.000178923,0.153515835,0.009751297,0.077294686,0.146448381,0.039810342,0.064143854,0.075594919,0.110484881,0.075863303,0.082572911,0.061281088,0.059312936,0.034979424,96.9,1.3,0.3,1.5,16.1
28224,28115,39.8,22.1,16,3.2,83860,30058,0.0046,25957,83812,0.5484,0.037217866,0.001717111,0.008275234,0.004365186,0.013302439,0.31027991,0.000372386,0.618594451,0.003992801,0.001882616,0.502,0.445,0.032,0.011,0.01,0.055725597,0.075503558,0.003688799,0,0.000670691,0.143863179,0.009221999,0.050385647,0.113682093,0.027665996,0.066985245,0.100352113,0.131706908,0.101441985,0.095154259,0.08249497,0.052984574,0.019030852,94.9,1.5,0.4,0.5,14.7
28229,28177,34.1,29.9,7.1,3.32,16820,2887,0.0061,13687,45881,0.0409,0.070715474,0.001351913,0.00280782,0.013103161,0.029430116,0.24812812,0.00031198,0.582154742,0.051164725,0.000831947,0.47,0.481,0.03,0.013,0.006,0.073779009,0.102232667,0.053420806,0,0,0.148078725,0.003748828,0.155576382,0.163074039,0.069353327,0.040299906,0.029990628,0.073102156,0.092783505,0.046860356,0.035613871,0.059044049,0.029053421,103.7,1.9,0.4,1.5,17.6
28231,28127,37.3,24.5,11.2,3.12,93230,21374,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,0.4390937886,0.03325817362,0.02241370054,0.02069576421,0.008831266441,0.1121740813,0.1928602573,0.0071,0,0.0034,0.0136,0.001,0.092,0,0.073,0.0254,0.0183,0.0387,0.073,0.0387,0.0295,0.5864,0.014128035,93.65769684,1.006912,0.450482,0.3398470481,10.19339927
28232,28127,37.3,24.5,11.2,3.12,93230,41969,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,0.4762638968,0.01888068382,0.01869133598,0.0142010874,0.004544347967,0.05251750887,0.1251551049,0.0071,0,0.0034,0.0136,0.001,0.092,0,0.073,0.0254,0.0183,0.0387,0.073,0.0387,0.0295,0.5864,0.014128035,94.46297841,1.09447,0.426563,0.1427446377,10.19339927
28240,28072,40.1,20.9,13.9,2.82,7915,3923,0.0129,14913,42524,0.0963,0.0674,0.0012,0.0082,0.015,0.0014,0.0518,6.00E-04,0.8306,0.0234,4.00E-04,0.486,0.458,0.037,0.01,0.009,0.060922763,0.171653543,0.015635622,0,0.001359619,0.181509177,0.006118287,0.092454113,0.163834126,0.035350102,0.061862678,0.04010877,0.084296397,0.131883073,0.071380014,0.040788579,0.054384772,0.01903467,103.1,1.8,0.5,0.6,16.2
28250,28152,38.1,24.2,11.8,3.31,22433,11218,0.0034,18253,61366,0.3384,0.08747408,0.001766377,0.012979034,0.006758313,0.005836725,0.19299593,0.000691191,0.653713232,0.036633131,0.001151985,0.513,0.43,0.033,0.013,0.011,0.063915136,0.095048189,0.009664059,0,0.00069029,0.136217211,0.006902899,0.074091118,0.125402669,0.040497009,0.063966866,0.070409572,0.137137598,0.096180396,0.087896917,0.062126093,0.068108606,0.019328118,95.3,1.6,0.4,0.4,14.7
28260,28061,38.6,21.4,11.9,2.91,32401,11345,0.015,12941,38641,0.1466,0.005329507,0.00097366,0.007635544,0.012401353,0.004355847,0.202521267,0.000717434,0.72788767,0.037306549,0.000871169,0.465,0.481,0.033,0.012,0.009,0.062141913,0.143595322,0.012345679,0,0.000685871,0.105166895,0.005258345,0.163465935,0.136945588,0.045724737,0.063557385,0.062185642,0.095564701,0.096707819,0.076131687,0.054183813,0.062871513,0.018518519,101.5,2.1,0.4,1.7,17.6
28270,28044,37.3,24.6,10.8,3.06,8845,3558,0.0094,11805,37186,0.0747,0.128813559,0.001506591,0.006214689,0.011676083,0.001883239,0.141054614,0.003013183,0.685310734,0.01920904,0.001318267,0.461,0.469,0.041,0.016,0.012,0.057897695,0.165833333,0.006181319,0,0.000686813,0.098901099,0.018543956,0.183379121,0.140796703,0.041895604,0.050137363,0.04532967,0.084478022,0.10782967,0.067994505,0.050137363,0.091346154,0.010989011,101.5,1.8,0.4,1.3,14.9
28280,28054,41.4,18.9,16.1,2.68,15281,6690,0.0125,12999,35849,0.1047,0.074781607,0.001727945,0.006911779,0.014879524,0.002303926,0.001535951,0.00124796,0.863300374,0.03187098,0.001439954,0.478,0.446,0.055,0.013,0.007,0.047384155,0.15769414,0.023391813,0,0.000449843,0.116959064,0.009446694,0.127755286,0.153396311,0.078272605,0.065677013,0.036437247,0.068825911,0.114709852,0.074224022,0.060278902,0.046333783,0.022492128,93.4,1.5,0.5,0.9,18.4
28290,28127,37.3,24.5,11.2,3.12,93230,6101,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,0.508,0.441,0.032,0.01,0.008,0.053269956,0.07540395,0.004415011,0,0.000441501,0.135540839,0.008830022,0.090949227,0.147461369,0.04415011,0.081236203,0.077262693,0.112582781,0.090507726,0.078145695,0.066666667,0.047240618,0.014128035,97.4,1.4,0.4,0.5,16.3
28293,28183,41.1,21.9,15.6,2.56,1536,1002,0.0199,9089,24089,0.0409,0.117192531,0.003219575,0.00901481,0.09143593,0.00128783,0.035415325,0.00257566,0.728267869,0.00901481,0.00257566,0.457,0.447,0.081,0.006,0.009,0.060878244,0.264550265,0.0625,0,0.014880952,0.089285714,0.00297619,0.294642857,0.086309524,0.06547619,0.056547619,0.029761905,0.050595238,0.071428571,0.044642857,0.056547619,0.053571429,0.020833333,106.2,1.5,0.5,2,21.1
28294,28125,42.8,18,17.4,2.46,3881,2139,0.0133,10792,27492,0.0574,0.169363312,0.000840513,0.012817819,0.055473839,0.001050641,0.030258458,0.000210128,0.705820551,0.022903971,0.001260769,0.412,0.498,0.074,0.011,0.005,0.026180458,0.230870712,0.0512,0.0016,0,0.1072,0.0016,0.264,0.1216,0.0816,0.0528,0.0224,0.0672,0.1088,0.024,0.032,0.0432,0.0208,99.3,1.4,0.5,1.7,23.5
28295,28159,43.2,17,20.1,2.42,771,553,-0.0103,8524,20996,0.0161,0.206324111,0.001581028,0.007905138,0.056126482,0.000790514,0.044268775,0.000790514,0.667193676,0.012648221,0.002371542,0.447,0.483,0.054,0.011,0.005,0.016274864,0.210526316,0.04109589,0,0,0.047945205,0,0.479452055,0.130136986,0.082191781,0.061643836,0.006849315,0.020547945,0.047945205,0.020547945,0.020547945,0.02739726,0.01369863,99.6,1.2,0.5,2.5,28.1
28296,28135,45.4,14.9,20.5,2.15,1177,752,-0.0167,10086,22330,0.0268,0.257962788,0.001261432,0.005676443,0.113213497,0,0.026805424,0.010406812,0.574582151,0.008514664,0.00157679,0.418,0.512,0.065,0.005,0,0.011968085,0.242214533,0.167381974,0,0,0.072961373,0.004291845,0.253218884,0.137339056,0.094420601,0.090128755,0.012875536,0.008583691,0.060085837,0.025751073,0.030042918,0.030042918,0.012875536,123.1,1.3,0.6,3.2,16.8
28300,28013,39.6,21.2,15.1,2.82,57117,38885,-0.0038,10640,30880,0.0292,0.021997959,0.000992176,0.000963828,0.010346978,0.008079147,0.223579771,0.000708697,0.690497789,0.041926522,0.000907132,0.449,0.476,0.061,0.009,0.005,0.012292658,0.128286719,0.021198318,0,0.001839523,0.2716363,0.005343378,0.098458304,0.145760336,0.053083392,0.054046952,0.021899089,0.046601261,0.115451997,0.063507358,0.055798879,0.034337772,0.010949544,93.5,1.5,0.5,3.1,25.2
28320,28113,37.6,22,11.4,2.77,50121,25038,0.0173,11449,32303,0.1112,0.026016162,0.000871211,0.000931294,0.029951633,0.011566077,0.27016553,0.000751044,0.615435455,0.043891009,0.000420585,0.459,0.487,0.037,0.011,0.005,0.024003515,0.103618849,0.004404789,0,0.00067766,0.34097583,0.003501242,0.122882313,0.160718319,0.041450192,0.078834425,0.020216851,0.055342218,0.059634064,0.040207816,0.025751073,0.033205331,0.01197199,98.7,1.7,0.4,1.8,21.3
28330,28132,36.1,23.5,9.1,3.02,18660,4518,0.0034,9046,28101,0.0311,0.112520948,0.003351688,0.006463969,0.118506105,0.032798659,0.42710079,0.019391908,0.17021786,0.107972229,0.001675844,0.428,0.499,0.061,0.008,0.004,0.019698982,0.137174211,0.091097308,0,0.015873016,0.219461698,0.005521049,0.182194617,0.131815045,0.043478261,0.071773637,0.017943409,0.027605245,0.095238095,0.035886818,0.029675638,0.02484472,0.007591442,102,1.5,0.5,4.2,21.7
28340,28161,35.5,25.7,8.4,2.98,73558,21240,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,0.51,0.444,0.033,0.009,0.004,0.022975518,0.088345865,0.007041318,0,0.00106284,0.220140826,0.004251362,0.112528232,0.166334529,0.040520792,0.07147602,0.02444533,0.060847615,0.163544573,0.042247908,0.03680085,0.03706656,0.01155839,100.1,1.9,0.4,0.9,21.8
28341,28161,35.5,25.7,8.4,2.98,73558,24419,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,0.5099882804,0.02317281057,0.01536863414,0.008470061794,0.01022799915,0.08960193116,0.1552930855,0.0097,0,0.0034,0.0538,0.0017,0.1876,0,0.0915,0.099,0.0057,0.0137,0.0538,0.0303,0.0332,0.4165,0.01155839,100.2624,0.792047,0.434913,0.8401521611,17.18942481
28342,28161,35.5,25.7,8.4,2.98,73558,16888,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,0.4777172893,0.03735686127,0.01911019335,0.01002440398,0.01648207246,0.1003886737,0.2112498885,0.0097,0,0.0034,0.0538,0.0017,0.1876,0,0.0915,0.099,0.0057,0.0137,0.0538,0.0303,0.0332,0.4165,0.01155839,100.2015,1.414169,0.344326,1.130809911,17.18942481
28343,28161,35.5,25.7,8.4,2.98,73558,27582,0.0121,11132,33882,0.2016,0.035849441,0.000951755,0.001065059,0.004260237,0.011443722,0.275306488,0.000498538,0.637041401,0.03308482,0.000498538,0.4965421853,0.02939142462,0.02443522361,0.01475334255,0.01141078838,0.1144233621,0.172819145,0.0097,0,0.0034,0.0538,0.0017,0.1876,0,0.0915,0.099,0.0057,0.0137,0.0538,0.0303,0.0332,0.4165,0.01155839,100.2178,1.451945,0.409625,0.4316046745,17.18942481
28350,28040,37.4,22.1,10.8,2.82,22081,12445,0.0043,9806,28079,0.0913,0.071299856,0.000901009,0.001381547,0.046552138,0.008889957,0.272405094,0.00594666,0.562469966,0.029432965,0.000720807,0.447,0.484,0.054,0.011,0.004,0.020008035,0.110167008,0.029355609,0,0.006682578,0.201670644,0.004057279,0.154176611,0.148448687,0.038663484,0.066825776,0.02124105,0.050357995,0.065155131,0.03627685,0.135799523,0.029355609,0.011933174,102.7,1.5,0.5,5.2,22.2
28359,28147,41.2,18.9,17.9,2.66,1276,918,0.0095,10040,26886,0.0343,0.150727651,0.001039501,0.003118503,0.057172557,0.002079002,0.074844075,0.001039501,0.698544699,0.01039501,0.001039501,0.399,0.536,0.056,0.009,0.001,0.009803922,0.124161074,0.118705036,0,0.014388489,0.226618705,0,0.197841727,0.129496403,0.043165468,0.057553957,0.017985612,0.032374101,0.057553957,0.028776978,0.050359712,0.021582734,0.003597122,100.9,1.4,0.5,4.7,22.6
28360,28170,41.2,19,17.9,2.72,3318,2909,-0.0042,8261,22740,0.0256,0.08018018,0.003153153,0.004054054,0.115315315,0.004954955,0.078378378,0.001801802,0.694144144,0.017567568,0.00045045,0.435,0.492,0.067,0.005,0.002,0.002062564,0.155953635,0.274853801,0,0.002339181,0.156725146,0.003508772,0.197660819,0.157894737,0.032748538,0.046783626,0.023391813,0.021052632,0.032748538,0.008187135,0.01754386,0.015204678,0.009356725,103,1.6,0.5,1.9,27.2
28370,28052,42.6,17,18.2,2.57,5179,3849,-0.0099,8884,23788,0.0152,0.053230473,0.000771456,0.009064609,0.059209257,0.006750241,0.097782064,0.003857281,0.74734812,0.020829315,0.001157184,0.429,0.493,0.071,0.005,0.001,0.015848272,0.157689305,0.118218623,0,0.000809717,0.19757085,0.003238866,0.178947368,0.150607287,0.079352227,0.052631579,0.024291498,0.041295547,0.04291498,0.030769231,0.034817814,0.034008097,0.010526316,98.7,1.4,0.5,3.9,21.6
28380,28043,41.4,19.4,16.7,2.67,7808,5596,-0.0156,8408,23243,0.0089,0.155670417,0.001368197,0.00805716,0.058376406,0.002128306,0.035573123,0.001216175,0.729857099,0.006993007,0.000760109,0.417,0.513,0.064,0.004,0.002,0.008041458,0.135300668,0.067933218,0,0.007484168,0.186528497,0.004029937,0.3845711,0.121473805,0.036845135,0.037996546,0.009786989,0.02302821,0.041450777,0.015544041,0.028209557,0.02417962,0.0109384,95.1,1.6,0.6,6.9,15.4
28390,28019,41.6,17.8,16.8,2.53,1624,1142,0.0093,9739,24655,0.0228,0.150166113,0.001328904,0.002657807,0.052491694,0.000664452,0.099003322,0.000664452,0.681727575,0.010631229,0.000664452,0.392,0.519,0.08,0.006,0.003,0.007005254,0.18401937,0.050847458,0,0,0.420903955,0,0.288135593,0.06779661,0.025423729,0.033898305,0.008474576,0.005649718,0.042372881,0.02259887,0.02259887,0.011299435,0,101.8,1.3,0.6,3.9,15.1
