CODIGO_POSTAL,edad_media,p_poblacion_menor_de_18,p_poblacion_mayor_65,media_personas_por_hogar,poblacion,crecimiento_poblaconal_2015,renta_media_por_persona,renta_media_por_hogar,p_suelo_urbano,p_agropecuario,p_cultural,p_deportivo,p_industrial,p_oficina,p_otros,p_publico,p_residencial,p_retail,p_salud,p_solteros,p_casados,p_viudos,p_separados,p_divorciados,p_extranjeros,p_hogares_unipersonales,p_ocup_agropecuaria,p_ocup_pesca,p_ocup_mineria,p_ocup_manufactura,p_ocup_dirstr_gas_elec_agua,p_ocup_construccion,p_ocup_taller_automotriz,p_ocup_hosteleria,p_ocup_transporte,p_ocup_financiera,p_ocup_inmobiliarias,p_ocup_adm_publica,p_ocup_educacion,p_ocup_medicina,p_ocup_otros,p_casas_con_servicio_domestico,prop_masculinidad,prop_reemplazamiento,prop_dependientes,prop_analfabetas,prop_paro
28570,43.4,18.1,21.6,2.44,1165,0.0122,8970,22760,0.0232,0.104371097,0.003568243,0.007136485,0.007136485,0,0.117752007,0.011596789,0.736842105,0.009812667,0.001784121,0.354,0.536,0.104,0.004,0.001,0.010447761,0.220532319,0.064171123,0,0.005347594,0.262032086,0,0.165775401,0.187165775,0.037433155,0.032085561,0.037433155,0.064171123,0.042780749,0.037433155,0.037433155,0.021390374,0.005347594,104.3,1.1,0.6,1,22.1
28860,33.3,29.9,6.7,3.06,23297,0.0292,15491,48189,0.1122,0.069155491,0.00086988,0.001884741,0.04450888,0.00108735,0.201812251,0.00079739,0.66567597,0.013628126,0.00057992,0.515,0.429,0.029,0.018,0.009,0.061590592,0.121088435,0.008324662,0,0.003121748,0.247658689,0.006243496,0.081165453,0.116545265,0.055671176,0.167533819,0.034859521,0.068158169,0.066597294,0.041103018,0.041103018,0.051508845,0.009365245,104.6,1.6,0.4,0.6,18
28981,36.3,23.4,10.2,2.96,123742,0.0051,8611,26282,0.2377,0.011958998,0.001198897,0.000749311,0.009051672,0.004960436,0.228404868,0.000449586,0.698567318,0.043969548,0.000689366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982,36.3,23.4,10.2,2.96,123742,0.0051,8611,26282,0.2377,0.011958998,0.001198897,0.000749311,0.009051672,0.004960436,0.228404868,0.000449586,0.698567318,0.043969548,0.000689366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28983,36.3,23.4,10.2,2.96,123742,0.0051,8611,26282,0.2377,0.011958998,0.001198897,0.000749311,0.009051672,0.004960436,0.228404868,0.000449586,0.698567318,0.043969548,0.000689366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28984,36.3,23.4,10.2,2.96,123742,0.0051,8611,26282,0.2377,0.011958998,0.001198897,0.000749311,0.009051672,0.004960436,0.228404868,0.000449586,0.698567318,0.043969548,0.000689366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28189,45.1,15.4,21.5,2.5,475,0.0394,13062,32621,0.0122,0.374722838,0.001108647,0.007760532,0.136363636,0,0.031042129,0,0.420177384,0.024390244,0.00443459,0.431,0.472,0.084,0.008,0.006,0.0218509,0.220930233,0.095435685,0,0.012448133,0.136929461,0.049792531,0.149377593,0.112033195,0.095435685,0.037344398,0,0.033195021,0.10373444,0.024896266,0.10373444,0.020746888,0.024896266,105.8,1.3,0.7,2.5,22
28723,36,24.1,8.6,2.6,5483,0.0171,12026,31639,0.0741,0.070356473,0.001125704,0.003377111,0.031894934,0.001125704,0.281425891,0.00619137,0.588742964,0.015009381,0.000750469,0.451,0.489,0.038,0.016,0.006,0.05372617,0.190821256,0.013793103,0,0,0.177011494,0.016091954,0.151724138,0.167816092,0.064367816,0.062068966,0.064367816,0.07816092,0.048275862,0.050574713,0.03908046,0.057471264,0.009195402,111,1.4,0.4,0.3,18.1
28696,42,19.3,18.2,2.53,2393,0.0046,8242,21358,0.3522,0.131319001,0,0.00697269,0.032248693,0.002033701,0.0656595,0,0.729517722,0.031086578,0.001162115,0.437,0.419,0.115,0.018,0.012,0.078464107,0.2,0.032934132,0,0,0.077844311,0.002994012,0.176646707,0.185628743,0.131736527,0.056886228,0.026946108,0.04491018,0.104790419,0.04491018,0.056886228,0.041916168,0.01497006,96.7,1.1,0.6,4.8,24.4
28540,41.2,19.2,16.6,2.6,2795,0.0025,9241,24515,0.0139,0.105996132,0.000386847,0.005802708,0.086266925,0.003481625,0.127272727,0.005415861,0.647582205,0.017408124,0.000386847,0.419,0.502,0.066,0.008,0.005,0.010547464,0.194008559,0.045031056,0,0.010869565,0.298136646,0.00310559,0.166149068,0.153726708,0.062111801,0.051242236,0.01552795,0.046583851,0.045031056,0.037267081,0.020186335,0.029503106,0.01552795,93.5,1.4,0.5,2.4,16.3
28812,42.7,18.5,19.1,2.42,817,0.0277,10645,25972,0.015,0.144566301,0,0.011964108,0.073778664,0.000997009,0.043868395,0.002991027,0.711864407,0.008973081,0.000997009,0.391,0.54,0.055,0.011,0.002,0.009937888,0.180147059,0.13559322,0,0,0.216101695,0.008474576,0.186440678,0.105932203,0.046610169,0.080508475,0.029661017,0.055084746,0.042372881,0.025423729,0.012711864,0.038135593,0.016949153,107.5,1.4,0.6,4.6,20.5
28749,49.3,11.4,28.1,1.89,185,-0.0365,13321,25393,0.0106,0.208566108,0.001862197,0.005586592,0.175046555,0,0.044692737,0,0.558659218,0.005586592,0,0.42,0.474,0.089,0.009,0.008,0.020242915,0.283783784,0.154471545,0,0,0.101626016,0.016260163,0.219512195,0.085365854,0.150406504,0.048780488,0.020325203,0.040650407,0.073170732,0.016260163,0.008130081,0.048780488,0.016260163,117.9,1,0.7,2.1,16
28320,37.6,22,11.4,2.77,50121,0.0173,11449,32303,0.1112,0.026016162,0.000871211,0.000931294,0.029951633,0.011566077,0.27016553,0.000751044,0.615435455,0.043891009,0.000420585,0.459,0.487,0.037,0.011,0.005,0.024003515,0.103618849,0.004404789,0,0.00067766,0.34097583,0.003501242,0.122882313,0.160718319,0.041450192,0.078834425,0.020216851,0.055342218,0.059634064,0.040207816,0.025751073,0.033205331,0.01197199,98.7,1.7,0.4,1.8,21.3
28737,46.8,13.1,24,2.29,183,-0.0108,10959,25387,0.0122,0.18011257,0.003752345,0.00750469,0.264540338,0,0.039399625,0.003752345,0.463414634,0.03564728,0.001876173,0.478,0.454,0.065,0.003,0,0.02173913,0.279411765,0.160305344,0,0,0.083969466,0.007633588,0.221374046,0.129770992,0.076335878,0.076335878,0,0.053435115,0.038167939,0.053435115,0.053435115,0.022900763,0.022900763,107.9,1.4,0.6,0.9,16
28023,39.8,22.1,16,3.2,83860,0.0046,25957,83812,0.5484,0.037217866,0.001717111,0.008275234,0.004365186,0.013302439,0.31027991,0.000372386,0.618594451,0.003992801,0.001882616,0.53,0.409,0.041,0.01,0.01,0.067404734,0.110441767,0.008838384,0,0.000789141,0.144412879,0.008522727,0.049242424,0.116003788,0.031407828,0.066287879,0.081123737,0.127209596,0.085385101,0.090435606,0.06897096,0.065498737,0.054924242,87.8,1.3,0.4,0.6,14.7
28223,39.8,22.1,16,3.2,83860,0.0046,25957,83812,0.5484,0.037217866,0.001717111,0.008275234,0.004365186,0.013302439,0.31027991,0.000372386,0.618594451,0.003992801,0.001882616,0.504,0.442,0.036,0.01,0.008,0.064100858,0.07864331,0.008409376,8.94614e-05,0.000178923,0.153515835,0.009751297,0.077294686,0.146448381,0.039810342,0.064143854,0.075594919,0.110484881,0.075863303,0.082572911,0.061281088,0.059312936,0.034979424,96.9,1.3,0.3,1.5,16.1
28224,39.8,22.1,16,3.2,83860,0.0046,25957,83812,0.5484,0.037217866,0.001717111,0.008275234,0.004365186,0.013302439,0.31027991,0.000372386,0.618594451,0.003992801,0.001882616,0.502,0.445,0.032,0.011,0.01,0.055725597,0.075503558,0.003688799,0,0.000670691,0.143863179,0.009221999,0.050385647,0.113682093,0.027665996,0.066985245,0.100352113,0.131706908,0.101441985,0.095154259,0.08249497,0.052984574,0.019030852,94.9,1.5,0.4,0.5,14.7
28813,35.9,23.1,8.4,2.58,1090,0.0273,10087,27320,0.006,0.113062569,0.001097695,0,0.055982437,0.003293085,0.13611416,0.001097695,0.672886937,0.016465423,0,0.473,0.48,0.038,0.005,0.004,0.025377065,0.099834983,0.041666667,0,0.003360215,0.301747312,0.002016129,0.192876344,0.11155914,0.047043011,0.08266129,0.022177419,0.045698925,0.045026882,0.034274194,0.024193548,0.034274194,0.011424731,101.4,1.7,0.4,2.6,18.9
28191,45.1,15.5,22.5,2.48,129,-0.0444,12802,31628,0.0066,0.247126437,0.002873563,0.00862069,0.152298851,0,0.025862069,0,0.545977011,0.014367816,0.002873563,0.424,0.432,0.121,0.019,0.004,0,0.36440678,0.0875,0,0,0.1625,0,0.175,0.0875,0.0375,0.15,0.0125,0.025,0.075,0.0625,0.0625,0.0375,0.025,108.9,1.3,0.9,0.9,15.8
28190,,,,,,,,,0.003,0.456842105,0.002105263,0.006315789,0.147368421,0,0.031578947,0.002105263,0.334736842,0.016842105,0.002105263,0.457,0.409,0.129,0.006,0,0,0.506329114,0.089430894,0,0,0.089430894,0,0.178861789,0.12195122,0.097560976,0.081300813,0.008130081,0.040650407,0.097560976,0.06504065,0.081300813,0.024390244,0.024390244,96.2,1.7,0.7,0.6,25
28754,45.2,16.5,22,2.11,618,0.0232,12371,27792,0.0085,0.24859944,0.00140056,0.004201681,0.191176471,0.004201681,0.031512605,0.00280112,0.506302521,0.006302521,0.003501401,0.322,0.551,0.114,0.008,0.004,0.032653061,0.368421053,0.155844156,0,0,0.12987013,0.103896104,0.142857143,0.116883117,0.064935065,0.025974026,0.038961039,0.051948052,0.064935065,0.038961039,0.012987013,0.038961039,0.012987013,111.2,0.8,0.6,3,17.2
28195,45.2,16.5,22,2.11,618,0.0232,12371,27792,0.0085,0.24859944,0.00140056,0.004201681,0.191176471,0.004201681,0.031512605,0.00280112,0.506302521,0.006302521,0.003501401,0.473,0.405,0.108,0,0.014,0,0.296296296,0.1,0,0,0.05,0,0.5,0,0.1,0,0,0.1,0.1,0,0,0.05,0,111.4,1.2,0.6,0,25.9
28196,45.2,16.5,22,2.11,618,0.0232,12371,27792,0.0085,0.24859944,0.00140056,0.004201681,0.191176471,0.004201681,0.031512605,0.00280112,0.506302521,0.006302521,0.003501401,0.467,0.46,0.073,0,0,0,0.090909091,0.076923077,0,0,0.153846154,0.282051282,0.256410256,0.025641026,0.025641026,0.076923077,0,0,0.102564103,0,0,0,0,124.6,1.4,0.7,6.1,25
28693,36.8,26.7,11.6,2.87,3264,0.0165,10889,31479,0.0378,0.217373899,0.000800641,0.003602882,0.008406725,0.003202562,0.116493195,0.025220176,0.600080064,0.023618895,0.001200961,0.427,0.499,0.063,0.008,0.002,0.037394451,0.186131387,0.054982818,0,0.003436426,0.12371134,0.010309278,0.178694158,0.096219931,0.048109966,0.082474227,0.072164948,0.054982818,0.085910653,0.065292096,0.048109966,0.051546392,0.020618557,112,1.2,0.5,2.1,20.1
28740,46.9,11.4,21.6,2.25,1626,-0.0344,11934,28936,0.0071,0.126282557,0.000789266,0.002367798,0.056037885,0.001578532,0.134964483,0.000394633,0.648776638,0.026045777,0.002762431,0.443,0.491,0.059,0.007,0.001,0.02173913,0.207900208,0.076923077,0,0,0.113247863,0.004273504,0.198717949,0.106837607,0.213675214,0.025641026,0.023504274,0.019230769,0.113247863,0.02991453,0.021367521,0.038461538,0.014957265,105.4,1.5,0.6,1.3,16.6
28721,43.2,17.6,20,2.31,245,-0.0613,12103,28052,0.0146,0.268221574,0.011661808,0.014577259,0.116618076,0.002915452,0.032069971,0,0.536443149,0.014577259,0.002915452,0.429,0.487,0.066,0.012,0.005,0.034904014,0.216748768,0.066350711,0,0.018957346,0.151658768,0.042654028,0.085308057,0.151658768,0.071090047,0.075829384,0.037914692,0.066350711,0.090047393,0.047393365,0.042654028,0.047393365,0.004739336,102.5,1.4,0.4,1.7,18.8
28815,42,18.7,14.7,2.3,675,0,11807,27333,0.0258,0.127208481,0.004711425,0.007067138,0.08598351,0,0.030624264,0.004711425,0.727915194,0.00942285,0.002355713,0.442,0.501,0.04,0.012,0.005,0.049627792,0.34375,0.084507042,0,0,0.211267606,0,0.165492958,0.137323944,0.045774648,0.105633803,0.028169014,0.038732394,0.070422535,0.01056338,0.031690141,0.038732394,0.031690141,115.5,1.1,0.4,2.5,18.6
28521,35.7,23.9,6.6,2.99,82160,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,0.449,0.516,0.016,0.012,0.007,0.032430279,0.072449235,0.003571429,0.00018797,0.00037594,0.188345865,0.007894737,0.077255639,0.169924812,0.053007519,0.096992481,0.051503759,0.076691729,0.098496241,0.05056391,0.054511278,0.054135338,0.016541353,96.6,3.2,0.4,0.2,18.3
28522,35.7,23.9,6.6,2.99,82160,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28523,35.7,23.9,6.6,2.99,82160,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28524,35.7,23.9,6.6,2.99,82160,0.0146,13649,41252,0.1998,0.016086261,0.000920467,0.001753271,0.02360341,0.019680466,0.220232747,0.002082009,0.687084968,0.027986587,0.000569813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28194,,,,,,,,,0.0058,0.284457478,0.005865103,0.005865103,0.126099707,0,0.038123167,0,0.516129032,0.017595308,0.005865103,0.405,0.51,0.07,0.015,0,0.035,0.436170213,0.042857143,0,0,0.142857143,0.057142857,0.142857143,0.057142857,0.142857143,0.128571429,0,0.057142857,0.114285714,0.014285714,0.057142857,0.028571429,0.014285714,100,0.8,0.5,1,22.2
28294,42.8,18,17.4,2.46,3881,0.0133,10792,27492,0.0574,0.169363312,0.000840513,0.012817819,0.055473839,0.001050641,0.030258458,0.000210128,0.705820551,0.022903971,0.001260769,0.412,0.498,0.074,0.011,0.005,0.026180458,0.230870712,0.0512,0.0016,0,0.1072,0.0016,0.264,0.1216,0.0816,0.0528,0.0224,0.0672,0.1088,0.024,0.032,0.0432,0.0208,99.3,1.4,0.5,1.7,23.5
28755,,,,,,,,,0.0138,0.366576819,0.002695418,0.002695418,0.15902965,0,0.032345013,0.002695418,0.420485175,0.008086253,0.005390836,0.383,0.447,0.156,0,0.014,0,0.292307692,0.25,0,0,0.035714286,0,0.178571429,0.071428571,0.178571429,0.107142857,0.071428571,0,0.035714286,0,0.035714286,0,0.035714286,101.4,0.6,0.9,6.6,36.4
28231,37.3,24.5,11.2,3.12,93230,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28232,37.3,24.5,11.2,3.12,93230,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28290,37.3,24.5,11.2,3.12,93230,0.0101,19340,61380,0.464,0.09183211,0.00552987,0.011513009,0.045236153,0.154745717,0.186655788,0.006345753,0.310851237,0.18493337,0.002356994,0.508,0.441,0.032,0.01,0.008,0.053269956,0.07540395,0.004415011,0,0.000441501,0.135540839,0.008830022,0.090949227,0.147461369,0.04415011,0.081236203,0.077262693,0.112582781,0.090507726,0.078145695,0.066666667,0.047240618,0.014128035,97.4,1.4,0.4,0.5,16.3
28649,49.6,10.1,31.8,2.12,535,0.0038,8386,17927,0.0257,0.230113636,0.001893939,0.008522727,0.078598485,0,0.03030303,0.002840909,0.645833333,0.00094697,0.00094697,0.401,0.458,0.138,0,0.003,0.003367003,0.446153846,0.114285714,0,0,0.071428571,0.014285714,0.2,0.1,0.1,0.057142857,0.014285714,0.014285714,0.114285714,0.057142857,0.028571429,0.071428571,0.042857143,107.7,1.1,0.6,5.4,40.2
28750,35.7,26.3,8.2,3.22,12907,0.0071,14415,49047,0.0668,0.031228119,0.001120291,0.006441675,0.03822994,0.00546142,0.212295197,0.000420109,0.668673855,0.035009102,0.001120291,0.485,0.469,0.028,0.011,0.008,0.06278514,0.122292103,0.021184139,0,0.000543183,0.229223248,0.018468224,0.093427485,0.161325367,0.048886475,0.08365019,0.052145573,0.088538838,0.059750136,0.041825095,0.034763715,0.046713743,0.019011407,103.1,2,0.4,0.7,17.4
28830,39.9,18.4,11.8,2.85,39486,-0.0066,11108,31904,0.103,0.015265276,0.001783714,0.000622226,0.039407641,0.027958684,0.239722902,0.003982246,0.628116315,0.042643216,0.000497781,0.448,0.506,0.029,0.01,0.006,0.022392357,0.082002824,0.002609556,8.99847e-05,0.000449924,0.226041573,0.003239449,0.109421398,0.174480338,0.070458022,0.12399892,0.032124539,0.069018267,0.060289751,0.033654279,0.034104202,0.042382795,0.017367048,100.4,2,0.4,1.6,20.2
28200,40.6,20,15.3,2.66,17653,-0.0011,12567,34239,0.0868,0.032055427,0.001939954,0.005265589,0.010161663,0.011270208,0.025034642,0.000646651,0.863464203,0.048406467,0.001755196,0.481,0.43,0.061,0.015,0.013,0.051994828,0.201005025,0.012564103,0,0.000769231,0.091282051,0.003589744,0.123076923,0.125384615,0.10025641,0.050769231,0.031282051,0.079230769,0.134615385,0.096666667,0.067948718,0.061794872,0.02025641,93.6,1.5,0.5,0.9,18.6
28330,36.1,23.5,9.1,3.02,18660,0.0034,9046,28101,0.0311,0.112520948,0.003351688,0.006463969,0.118506105,0.032798659,0.42710079,0.019391908,0.17021786,0.107972229,0.001675844,0.428,0.499,0.061,0.008,0.004,0.019698982,0.137174211,0.091097308,0,0.015873016,0.219461698,0.005521049,0.182194617,0.131815045,0.043478261,0.071773637,0.017943409,0.027605245,0.095238095,0.035886818,0.029675638,0.02484472,0.007591442,102,1.5,0.5,4.2,21.7
28680,41.2,19.9,17.4,2.7,7925,-0.0013,9052,24759,0.0464,0.117245736,0.001137081,0.006064435,0.057106759,0.005053696,0.054200884,0.002147821,0.726089703,0.029311434,0.001642451,0.434,0.468,0.081,0.01,0.006,0.027475289,0.18006263,0.036025567,0,0.00232423,0.06798373,0.012202208,0.228355607,0.162115049,0.076699593,0.055200465,0.020337013,0.034863451,0.092388146,0.05403835,0.101104009,0.040674027,0.015688553,98.2,1.4,0.6,4,27.4
28701,38.6,21,13,2.81,85707,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28702,38.6,21,13,2.81,85707,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28703,38.6,21,13,2.81,85707,0.009,13980,39534,0.2581,0.010546939,0.000897959,0.000914286,0.012816327,0.050644898,0.330840816,0.001567347,0.555412245,0.036032653,0.000326531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28296,45.4,14.9,20.5,2.15,1177,-0.0167,10086,22330,0.0268,0.257962788,0.001261432,0.005676443,0.113213497,0,0.026805424,0.010406812,0.574582151,0.008514664,0.00157679,0.418,0.512,0.065,0.005,0,0.011968085,0.242214533,0.167381974,0,0,0.072961373,0.004291845,0.253218884,0.137339056,0.094420601,0.090128755,0.012875536,0.008583691,0.060085837,0.025751073,0.030042918,0.030042918,0.012875536,123.1,1.3,0.6,3.2,16.8
28818,42.5,18.9,19.4,2.53,816,0,10262,26006,0.0235,0.130573248,0.002123142,0.004246285,0.105095541,0,0.117834395,0,0.63163482,0.006369427,0.002123142,0.47,0.466,0.058,0.004,0.002,0.006222222,0.169014085,0.065753425,0,0,0.216438356,0.005479452,0.18630137,0.150684932,0.04109589,0.093150685,0.021917808,0.038356164,0.071232877,0.057534247,0.024657534,0.02739726,0,114.3,1.4,0.5,1.6,24.4
28817,35.8,25.9,10.5,2.89,2517,0.0253,10673,31548,0.0141,0.10396324,0.001723148,0.00689259,0.063756462,0.001723148,0.103388857,0.002871913,0.70132108,0.012636416,0.001723148,0.436,0.492,0.065,0.002,0.004,0.004357298,0.166666667,0.027118644,0,0.003389831,0.254237288,0,0.233898305,0.111864407,0.033898305,0.101694915,0.016949153,0.023728814,0.054237288,0.037288136,0.023728814,0.054237288,0.023728814,104.9,1.5,0.5,1.2,18.3
28737,,,,,,,,,0.0225,0.332116788,0.003649635,0.00729927,0.135036496,0,0.03649635,0.003649635,0.452554745,0.02919708,0,0.478,0.454,0.065,0.003,0,0.02173913,0.279411765,0.160305344,0,0,0.083969466,0.007633588,0.221374046,0.129770992,0.076335878,0.076335878,0,0.053435115,0.038167939,0.053435115,0.053435115,0.022900763,0.022900763,107.9,1.4,0.6,0.9,16
28979,37.7,22.9,10,2.99,3942,-0.003,11174,33786,0.0877,0.091143594,0.003009458,0.000859845,0.05760963,0.000859845,0.145743766,0.000429923,0.677128117,0.021066208,0.002149613,0.467,0.461,0.055,0.009,0.009,0.05521049,0.145496536,0.037549407,0.001976285,0.001976285,0.249011858,0.001976285,0.114624506,0.173913043,0.053359684,0.077075099,0.023715415,0.063241107,0.071146245,0.033596838,0.033596838,0.053359684,0.009881423,104.7,1.3,0.4,2.1,22.6
28609,35.8,26.2,9.2,2.97,8792,0.0159,10999,33135,0.1136,0.065957775,0.001695176,0.001386963,0.020958545,0.00200339,0.283710895,0.000308214,0.573123748,0.035906919,0.014948374,0.44,0.501,0.034,0.015,0.01,0.054195804,0.172905526,0.02238806,0,0.002238806,0.18880597,0.007462687,0.147014925,0.167164179,0.058955224,0.059701493,0.05,0.053731343,0.082089552,0.046268657,0.050746269,0.052238806,0.01119403,109.3,1.7,0.4,2.6,18.4
28756,,,,,,,,,0.0062,0.429133858,0.003937008,0.011811024,0.11023622,0,0.066929134,0,0.366141732,0.011811024,0,0.515,0.414,0.071,0,0,0,0.2,0.194444444,0,0,0.194444444,0,0.111111111,0.138888889,0.194444444,0.055555556,0,0,0.055555556,0,0.027777778,0,0.027777778,120,1.8,0.8,1.1,21.7
28791,40.3,21.5,14.2,2.94,8391,0.0106,14007,42010,0.0928,0.087241003,0.001090513,0.009814613,0.01308615,0.002908033,0.038531443,0.00090876,0.813522356,0.030534351,0.002362777,0.496,0.449,0.035,0.012,0.008,0.053857715,0.160714286,0.024667932,0,0,0.134092347,0.006325111,0.110689437,0.141682479,0.054395952,0.068943707,0.05945604,0.095509171,0.118912081,0.05945604,0.055660974,0.052498419,0.01771031,103.3,1.6,0.4,0.5,15.9
28160,37.4,22.5,11.6,2.67,3560,0.0331,10899,29986,0.0331,0.141206675,0.001925546,0.006418485,0.048780488,0.004172015,0.140564827,0.00449294,0.639922978,0.011553273,0.000962773,0.425,0.517,0.044,0.007,0.006,0.046476762,0.120454545,0.039647577,0,0.004405286,0.211453744,0.011013216,0.151982379,0.127753304,0.074889868,0.055066079,0.026431718,0.066079295,0.070484581,0.046255507,0.030837004,0.057268722,0.026431718,96.2,1.6,0.5,2,19.6
28550,40.3,19.5,16.2,2.64,2583,0.0106,9081,24185,0.0182,0.062220233,0.00179051,0.003581021,0.055058192,0.001342883,0.202327663,0.002238138,0.645478962,0.023724261,0.002238138,0.45,0.484,0.058,0.006,0.003,0.01064369,0.171606864,0.048611111,0,0.010416667,0.329861111,0.001736111,0.213541667,0.151041667,0.024305556,0.050347222,0.017361111,0.020833333,0.043402778,0.03125,0.032986111,0.019097222,0.005208333,103,1.5,0.6,3.6,16.4
28359,41.2,18.9,17.9,2.66,1276,0.0095,10040,26886,0.0343,0.150727651,0.001039501,0.003118503,0.057172557,0.002079002,0.074844075,0.001039501,0.698544699,0.01039501,0.001039501,0.399,0.536,0.056,0.009,0.001,0.009803922,0.124161074,0.118705036,0,0.014388489,0.226618705,0,0.197841727,0.129496403,0.043165468,0.057553957,0.017985612,0.032374101,0.057553957,0.028776978,0.050359712,0.021582734,0.003597122,100.9,1.4,0.5,4.7,22.6
28850,38.8,20.3,13.3,2.86,126543,0.0037,10454,31289,0.6417,0.011677838,0.000929514,0.000811688,0.016822895,0.005341433,0.305797026,0.001387725,0.650437264,0.005930561,0.000864055,0.479,0.469,0.034,0.012,0.006,0.036869311,0.080184509,0.003955446,0,0.000664515,0.317574837,0.004398456,0.106322385,0.146889437,0.057971014,0.092937156,0.0248402,0.077969749,0.060439213,0.029491804,0.022372002,0.037845706,0.01623315,99.6,1.6,0.4,1.5,24
28991,36.2,23.8,9.1,3,8314,0.0287,11269,34000,0.1158,0.140031032,0.001939488,0.002909232,0.044996121,0.009115593,0.121993794,0.001745539,0.629751746,0.046935609,0.000581846,0.476,0.493,0.02,0.007,0.004,0.027027027,0.074034335,0.01177394,0,0.000784929,0.291208791,0.005494505,0.12166405,0.166405024,0.040031397,0.065934066,0.037676609,0.054160126,0.063579278,0.039246468,0.043171115,0.049450549,0.009419152,99.9,2,0.4,1.1,17.6
28990,37.9,24.3,12.2,3.03,4219,-5e-04,10054,30797,0.0138,0.27486631,0.004278075,0.011764706,0.196791444,0.007486631,0.264171123,0.005347594,0.196791444,0.036363636,0.002139037,0.455,0.469,0.068,0.003,0.004,0.017952128,0.129166667,0.108870968,0,0.002016129,0.243951613,0.004032258,0.20766129,0.137096774,0.028225806,0.050403226,0.016129032,0.046370968,0.038306452,0.048387097,0.028225806,0.024193548,0.014112903,106,1.4,0.5,3.2,21.5
28180,39.5,21.6,14.2,2.76,4551,0.0064,10396,29133,0.041,0.133333333,0.002515723,0.004779874,0.060377358,0.004779874,0.151949686,0.001761006,0.616855346,0.022138365,0.001509434,0.45,0.458,0.08,0.01,0.003,0.026033691,0.166259169,0.039490446,0,0.005095541,0.119745223,0.101910828,0.18343949,0.099363057,0.045859873,0.070063694,0.026751592,0.039490446,0.078980892,0.045859873,0.092993631,0.036942675,0.014012739,92.9,1.5,0.6,1.9,23.6
28250,38.1,24.2,11.8,3.31,22433,0.0034,18253,61366,0.3384,0.08747408,0.001766377,0.012979034,0.006758313,0.005836725,0.19299593,0.000691191,0.653713232,0.036633131,0.001151985,0.513,0.43,0.033,0.013,0.011,0.063915136,0.095048189,0.009664059,0,0.00069029,0.136217211,0.006902899,0.074091118,0.125402669,0.040497009,0.063966866,0.070409572,0.137137598,0.096180396,0.087896917,0.062126093,0.068108606,0.019328118,95.3,1.6,0.4,0.4,14.7
28189,44.2,16.3,20.9,2.23,812,0.0305,12975,29442,0.0449,0.268762677,0.007099391,0.00811359,0.076064909,0.017241379,0.017241379,0.006085193,0.584178499,0.00811359,0.007099391,0.431,0.472,0.084,0.008,0.006,0.0218509,0.220930233,0.095435685,0,0.012448133,0.136929461,0.049792531,0.149377593,0.112033195,0.095435685,0.037344398,0,0.033195021,0.10373444,0.024896266,0.10373444,0.020746888,0.024896266,105.8,1.3,0.7,2.5,22
28813,37.6,23,11,2.99,7472,0.0057,9853,29884,0.0569,0.076648467,0.00251995,0.008399832,0.107307854,0.014279714,0.152666947,0.002099958,0.606677866,0.027299454,0.002099958,0.473,0.48,0.038,0.005,0.004,0.025377065,0.099834983,0.041666667,0,0.003360215,0.301747312,0.002016129,0.192876344,0.11155914,0.047043011,0.08266129,0.022177419,0.045698925,0.045026882,0.034274194,0.024193548,0.034274194,0.011424731,101.4,1.7,0.4,2.6,18.9
